# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
11000 100
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0 0
37 0.9125 6.79378e-05 1.5e-05
38 0.9375 0.00416214 0.000985
39 0.9625 0.0569108 0.014965
40 0.9875 0.315674 0.09659
41 1.0125 0.946563 0.353895
42 1.0375 1.87238 0.88831
43 1.0625 2.73089 1.70577
44 1.0875 3.27675 2.73333
45 1.1125 3.41704 3.85472
46 1.1375 3.2433 4.96746
47 1.1625 2.90667 6.00902
48 1.1875 2.50009 6.94384
49 1.2125 2.08652 7.7572
50 1.2375 1.71213 8.45243
51 1.2625 1.40888 9.04788
52 1.2875 1.14942 9.55308
53 1.3125 0.938031 9.98155
54 1.3375 0.784158 10.3535
55 1.3625 0.668056 10.6823
56 1.3875 0.582422 10.9797
57 1.4125 0.521801 11.2557
58 1.4375 0.493407 11.526
59 1.4625 0.477467 11.7968
60 1.4875 0.480831 12.0789
61 1.5125 0.493398 12.3782
62 1.5375 0.513596 12.7001
63 1.5625 0.534939 13.0464
64 1.5875 0.564809 13.4238
65 1.6125 0.583904 13.8264
66 1.6375 0.602977 14.2551
67 1.6625 0.6139 14.705
68 1.6875 0.6175 15.1713
69 1.7125 0.628229 15.6598
70 1.7375 0.643137 16.1746
71 1.7625 0.675333 16.7308
72 1.7875 0.715906 17.3374
73 1.8125 0.787986 18.0237
74 1.8375 0.883561 18.8148
75 1.8625 1.00708 19.7411
76 1.8875 1.13713 20.8152
77 1.9125 1.26962 22.0465
78 1.9375 1.38294 23.4231
79 1.9625 1.46354 24.9176
80 1.9875 1.51129 26.5005
81 2.0125 1.5119 28.1242
82 2.0375 1.4796 29.7528
83 2.0625 1.42118 31.3558
84 2.0875 1.34766 32.9129
85 2.1125 1.2771 34.4241
86 2.1375 1.21223 35.8926
87 2.1625 1.16061 37.3317
88 2.1875 1.11508 38.7465
89 2.2125 1.07962 40.1478
90 2.2375 1.04154 41.5304
91 2.2625 1.01594 42.9093
92 2.2875 0.98487 44.2758
93 2.3125 0.956988 45.6327
94 2.3375 0.924137 46.9715
95 2.3625 0.899459 48.3027
96 2.3875 0.875332 49.6256
97 2.4125 0.859351 50.9518
98 2.4375 0.850412 52.2915
99 2.4625 0.8521 53.6615
100 2.4875 0.855504 55.0651
18000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0 0
37 0.9125 0.000181168 4e-05
38 0.9375 0.00467705 0.00113
39 0.9625 0.0567073 0.01506
40 0.9875 0.314727 0.09644
41 1.0125 0.942645 0.35268
42 1.0375 1.86911 0.88616
43 1.0625 2.7126 1.69815
44 1.0875 3.26874 2.7232
45 1.1125 3.40686 3.84125
46 1.1375 3.24436 4.95435
47 1.1625 2.90894 5.99673
48 1.1875 2.48676 6.92656
49 1.2125 2.08039 7.73754
50 1.2375 1.7248 8.43791
51 1.2625 1.41107 9.03428
52 1.2875 1.1572 9.54291
53 1.3125 0.950597 9.97711
54 1.3375 0.79023 10.3519
55 1.3625 0.666624 10.6801
56 1.3875 0.58491 10.9787
57 1.4125 0.526886 11.2574
58 1.4375 0.49463 11.5284
59 1.4625 0.47782 11.7994
60 1.4875 0.480098 12.0811
61 1.5125 0.48748 12.3768
62 1.5375 0.511729 12.6975
63 1.5625 0.536576 13.0449
64 1.5875 0.562363 13.4206
65 1.6125 0.582076 13.822
66 1.6375 0.600516 14.2489
67 1.6625 0.614999 14.6996
68 1.6875 0.62087 15.1684
69 1.7125 0.62884 15.6574
70 1.7375 0.649064 16.1769
71 1.7625 0.672219 16.7306
72 1.7875 0.718213 17.3391
73 1.8125 0.790391 18.0276
74 1.8375 0.883651 18.8187
75 1.8625 1.00611 19.7441
76 1.8875 1.1345 20.8158
77 1.9125 1.25992 22.0377
78 1.9375 1.37904 23.4103
79 1.9625 1.45729 24.8985
80 1.9875 1.50651 26.4764
81 2.0125 1.5047 28.0923
82 2.0375 1.46836 29.7086
83 2.0625 1.4185 31.3085
84 2.0875 1.34671 32.8646
85 2.1125 1.28128 34.3807
86 2.1375 1.21987 35.8585
87 2.1625 1.16364 37.3013
88 2.1875 1.11808 38.7199
89 2.2125 1.07501 40.1152
90 2.2375 1.04795 41.5063
91 2.2625 1.01862 42.8889
92 2.2875 0.982885 44.2526
93 2.3125 0.956889 45.6094
94 2.3375 0.92657 46.9518
95 2.3625 0.902695 48.2877
96 2.3875 0.879824 49.6174
97 2.4125 0.861691 50.9472
98 2.4375 0.851517 52.2886
99 2.4625 0.852526 53.6594
100 2.4875 0.857729 55.0666
19000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0 0
37 0.9125 6.79378e-05 1.5e-05
38 0.9375 0.00467705 0.001105
39 0.9625 0.0563002 0.014935
40 0.9875 0.316641 0.09681
41 1.0125 0.938359 0.351885
42 1.0375 1.86082 0.883
43 1.0625 2.73037 1.70031
44 1.0875 3.25167 2.72001
45 1.1125 3.38891 3.83216
46 1.1375 3.24486 4.94544
47 1.1625 2.90738 5.98725
48 1.1875 2.50063 6.92226
49 1.2125 2.09051 7.73719
50 1.2375 1.72817 8.43893
51 1.2625 1.41505 9.03698
52 1.2875 1.15479 9.54455
53 1.3125 0.950367 9.97865
54 1.3375 0.784706 10.3509
55 1.3625 0.669346 10.6803
56 1.3875 0.582138 10.9775
57 1.4125 0.523729 11.2546
58 1.4375 0.490614 11.5234
59 1.4625 0.477705 11.7943
60 1.4875 0.480652 12.0763
61 1.5125 0.494536 12.3763
62 1.5375 0.516994 12.7003
63 1.5625 0.542292 13.0514
64 1.5875 0.565513 13.4293
65 1.6125 0.588067 13.8347
66 1.6375 0.606606 14.266
67 1.6625 0.615702 14.7172
68 1.6875 0.621552 15.1865
69 1.7125 0.624448 15.6721
70 1.7375 0.641375 16.1855
71 1.7625 0.669232 16.7367
72 1.7875 0.709626 17.3379
73 1.8125 0.781143 18.0183
74 1.8375 0.878373 18.8047
75 1.8625 0.999757 19.7243
76 1.8875 1.12982 20.7915
77 1.9125 1.26403 22.0174
78 1.9375 1.38085 23.3918
79 1.9625 1.46252 24.8854
80 1.9875 1.50689 26.4637
81 2.0125 1.50782 28.0829
82 2.0375 1.47461 29.7061
83 2.0625 1.4185 31.306
84 2.0875 1.3492 32.865
85 2.1125 1.27959 34.3791
86 2.1375 1.21684 35.8532
87 2.1625 1.16512 37.2979
88 2.1875 1.11952 38.7183
89 2.2125 1.07938 40.1193
90 2.2375 1.0465 41.5085
91 2.2625 1.01674 42.8885
92 2.2875 0.983317 44.2528
93 2.3125 0.957947 45.6111
94 2.3375 0.927657 46.955
95 2.3625 0.897479 48.2832
96 2.3875 0.875084 49.6058
97 2.4125 0.860401 50.9336
98 2.4375 0.850847 52.274
99 2.4625 0.850946 53.6422
100 2.4875 0.85775 55.0494
20000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
