Step          Temp          PotEng         KinEng         TotEng         Press     
      3550   2.0935244     -1.2539108      3.1245851      1.8706743      0.29602528   
      3560   2.0713581     -1.2013272      3.0915019      1.8901747      0.33359885   
      3570   2.111459      -1.2452933      3.1513526      1.9060593      0.30419028   
      3580   2.0964763     -1.2090149      3.1289909      1.919976       0.35443898   
      3590   2.1687504     -1.3076107      3.2368599      1.9292492      0.3026668    
      3600   2.1116787     -1.2171022      3.1516804      1.9345782      0.42918619   
      3610   2.156033      -1.2819115      3.2178793      1.9359678      0.41025602   
      3620   2.1390173     -1.2594298      3.1924833      1.9330535      0.44292429   
      3630   2.1552527     -1.2913105      3.2167146      1.9254041      0.39814889   
      3640   2.1036143     -1.2266803      3.1396444      1.912964       0.41617779   
      3650   2.10418       -1.2450391      3.1404886      1.8954496      0.35375611   
      3660   2.1175267     -1.2871327      3.1604086      1.8732759      0.28061696   
      3670   2.0450199     -1.2054311      3.0521921      1.8467611      0.3507378    
      3680   2.0284228     -1.2094936      3.027421       1.8179275      0.34627366   
      3690   2.0441301     -1.2650574      3.0508642      1.7858068      0.30006348   
      3700   1.9719844     -1.1909759      2.9431866      1.7522108      0.36984864   
      3710   1.9732856     -1.227137       2.9451287      1.7179917      0.3290559    
      3720   1.9514961     -1.2280216      2.9126079      1.6845863      0.31382389   
      3730   1.9244802     -1.2199699      2.8722867      1.6523168      0.30227175   
      3740   1.9210701     -1.2456801      2.8671971      1.621517       0.27685304   
      3750   1.8913501     -1.2295221      2.82284        1.593318       0.30516939   
      3760   1.8987436     -1.2654544      2.8338749      1.5684204      0.2884419    
      3770   1.8811563     -1.2605058      2.8076258      1.54712        0.30628084   
      3780   1.8567386     -1.2423425      2.7711824      1.5288399      0.34973523   
      3790   1.8476586     -1.2420021      2.7576305      1.5156284      0.37139993   
      3800   1.8895764     -1.3144859      2.8201927      1.5057068      0.31636682   
      3810   1.8848192     -1.3144577      2.8130926      1.4986349      0.32757183   
      3820   1.924904      -1.3783726      2.8729193      1.4945467      0.27285453   
      3830   1.9123819     -1.360858       2.85423        1.493372       0.28889215   
      3840   1.9099407     -1.3560408      2.8505865      1.4945457      0.29420506   
      3850   1.9272437     -1.3785437      2.8764112      1.4978675      0.28289666   
      3860   1.8333901     -1.2316635      2.7363347      1.5046712      0.41266213   
      3870   1.8839988     -1.2963551      2.8118683      1.5155131      0.33021767   
      3880   1.9314413     -1.350809       2.8826761      1.5318671      0.25972995   
      3890   1.9018353     -1.2842728      2.8384891      1.5542164      0.30572295   
      3900   1.9559136     -1.3362683      2.9192011      1.5829328      0.2429253    
      3910   1.9611269     -1.3074458      2.9269819      1.619536       0.26262114   
      3920   1.9836729     -1.2959643      2.9606318      1.6646674      0.28597634   
      3930   1.98551       -1.24435        2.9633736      1.7190236      0.34254226   
      3940   2.0733817     -1.3134071      3.0945222      1.7811151      0.28985311   
      3950   2.0859452     -1.2655188      3.1132731      1.8477543      0.34184436   
      3960   2.1667906     -1.3210437      3.2339349      1.9128912      0.31892383   
      3970   2.1237194     -1.1978578      3.1696512      1.9717934      0.47227198   
      3980   2.14693       -1.1821158      3.204293       2.0221772      0.50156258   
      3990   2.2505702     -1.2956223      3.358976       2.0633538      0.37927368   
      4000   2.2018044     -1.1920951      3.2861931      2.0940979      0.45504542   
      4010   2.2357605     -1.2247436      3.3368726      2.112129       0.44488821   
      4020   2.1931542     -1.1517804      3.2732826      2.1215022      0.51514883   
      4030   2.2076228     -1.1708451      3.2948771      2.124032       0.46956853   
      4040   2.2601392     -1.2550017      3.3732578      2.1182561      0.34855259   
      4050   2.2508239     -1.25343        3.3593547      2.1059246      0.31655297   
      4060   2.2585863     -1.284672       3.37094        2.086268       0.29964081   
      4070   2.1576526     -1.157322       3.2202965      2.0629745      0.43440975   
      4080   2.2008798     -1.2475006      3.2848132      2.0373126      0.35333753   
      4090   2.1505957     -1.202365       3.209764       2.007399       0.40827562   
      4100   2.107955      -1.1693397      3.1461229      1.9767831      0.44783923   
      4110   2.1189041     -1.2177367      3.1624644      1.9447277      0.4030985    
      4120   2.0975097     -1.2177918      3.1305333      1.9127414      0.40466758   
      4130   2.1428584     -1.3177626      3.1982162      1.8804536      0.3092874    
      4140   2.1043768     -1.2921391      3.1407824      1.8486433      0.34826513   
      4150   2.0520671     -1.2451274      3.0627101      1.8175828      0.42718144   
      4160   2.0176537     -1.2213831      3.0113481      1.789965       0.4588748    
      4170   2.0669606     -1.3209154      3.0849386      1.7640232      0.35128153   
      4180   2.0569756     -1.3306389      3.0700361      1.7393971      0.32253608   
      4190   2.0176088     -1.2952629      3.0112812      1.7160183      0.35186609   
      4200   1.9966556     -1.2850137      2.9800085      1.6949948      0.36408539   
      4210   1.9618866     -1.2510167      2.9281157      1.677099       0.37340422   
