 Step          Temp          PotEng         KinEng         TotEng         Press     
      1820   1.9999999     -4.200472       2.9799998     -1.2204721      0.24912144   
      1830   1.9999999     -4.200472       2.9799999     -1.2204721      0.24912144   
      1840   1.9999999     -4.200472       2.9799999     -1.2204721      0.24912144   
      1850   1.9999999     -4.200472       2.9799999     -1.2204721      0.24912144   
      1860   1.9999999     -4.200472       2.9799999     -1.2204721      0.24912145   
      1870   1.9999999     -4.200472       2.9799999     -1.2204721      0.24912145   
      1880   1.9999999     -4.200472       2.9799999     -1.2204721      0.24912145   
      1890   2             -4.200472       2.9799999     -1.2204721      0.24912145   
      1900   2             -4.200472       2.9799999     -1.2204721      0.24912145   
      1910   2             -4.200472       2.9799999     -1.2204721      0.24912145   
      1920   2             -4.200472       2.9799999     -1.220472       0.24912145   
      1930   2             -4.200472       2.98          -1.220472       0.24912145   
      1940   2             -4.200472       2.98          -1.220472       0.24912145   
      1950   2             -4.200472       2.98          -1.220472       0.24912145   
      1960   2             -4.200472       2.98          -1.220472       0.24912145   
      1970   2             -4.200472       2.98          -1.220472       0.24912145   
      1980   2             -4.200472       2.98          -1.220472       0.24912145   
      1990   2             -4.200472       2.98          -1.220472       0.24912145   
      2000   2             -4.200472       2.98          -1.220472       0.24912145   
      2010   2             -4.200472       2.98          -1.220472       0.24912145   
      2020   2             -4.200472       2.98          -1.220472       0.24912145   
      2030   2             -4.200472       2.98          -1.220472       0.24912145   
      2040   2             -4.200472       2.98          -1.220472       0.24912145   
      2050   2             -4.200472       2.98          -1.220472       0.24912145   
      2060   2             -4.200472       2.98          -1.220472       0.24912145   
      2070   2             -4.200472       2.98          -1.220472       0.24912145   
      2080   2             -4.200472       2.98          -1.220472       0.24912145   
      2090   2             -4.200472       2.98          -1.220472       0.24912145   
      2100   2             -4.200472       2.98          -1.220472       0.24912145   
      2110   2             -4.200472       2.98          -1.220472       0.24912145   
      2120   2             -4.200472       2.98          -1.220472       0.24912145   
      2130   2             -4.200472       2.98          -1.220472       0.24912145   
